"cluster_method","k","ARI","CHI","BIC","PED","Runtime_seconds","scenario","sim_method","seed"
"KML3D",2,0.290105485232068,267.53742889382,NA,NA,0.580186128616333,"SCE2","MICE-CS",9
"KML3D",3,0.273494855539699,193.828231116467,NA,NA,0.190953254699707,"SCE2","MICE-CS",9
"KML3D",4,0.210191246564812,149.404693527631,NA,NA,0.245670795440674,"SCE2","MICE-CS",9
"KML3D",5,0.169957890077195,122.031192324668,NA,NA,0.28187894821167,"SCE2","MICE-CS",9
"flexmix",2,0.427609409209958,227.218225459309,23348.5999553328,NA,0.114428997039795,"SCE2","MICE-CS",9
"flexmix",3,0.277391523934491,170.360471168248,21353.3759272148,NA,0.176758050918579,"SCE2","MICE-CS",9
"flexmix",4,0.206560295953655,130.573145114193,20526.0682266186,NA,0.704321384429932,"SCE2","MICE-CS",9
"flexmix",5,0.203566362156983,104.064844387465,20189.7062832889,NA,0.838638305664062,"SCE2","MICE-CS",9
"LCMM",2,0.158650466914349,246.376247325255,25089.9416828856,NA,35.5229196548462,"SCE2","MICE-CS",9
"LCMM",3,0.192187847176455,259.435659221185,25101.9246119806,NA,22.2998237609863,"SCE2","MICE-CS",9
"LCMM",4,0.192187847176455,259.435659221185,25113.9075410741,NA,61.1854450702667,"SCE2","MICE-CS",9
"LCMM",5,0.304897563110322,175.215958131299,25085.4121865268,NA,157.062327861786,"SCE2","MICE-CS",9
"GBMT",2,0.864560859033233,127.452573762373,238029.096546594,NA,25.6558346748352,"SCE3","MICE-CS",9
"GBMT",3,0.517428735289608,92.3083879374843,227938.475699548,NA,62.2173430919647,"SCE3","MICE-CS",9
"GBMT",4,0.35016380641932,64.8977809980317,224283.077854977,NA,92.9617755413055,"SCE3","MICE-CS",9
"GBMT",5,0.374880813952026,46.430598555667,223842.712591114,NA,129.863282442093,"SCE3","MICE-CS",9
"KML3D",2,0.183518529722847,93.3351112483795,NA,NA,0.77526068687439,"SCE3","MICE-CS",9
"KML3D",3,0.336232929872243,95.3956051447515,NA,NA,0.731476783752441,"SCE3","MICE-CS",9
"KML3D",4,0.302923121888672,66.8930219276171,NA,NA,0.567806720733643,"SCE3","MICE-CS",9
"KML3D",5,0.262961764123579,63.9104811976826,NA,NA,0.700160026550293,"SCE3","MICE-CS",9
"flexmix",2,0.607417658622478,128.520437158203,247623.209880657,NA,0.381354093551636,"SCE3","MICE-CS",9
"flexmix",3,0.403324390607598,94.266458341252,236040.560031624,NA,0.998870611190796,"SCE3","MICE-CS",9
"flexmix",4,0.350412255113268,77.6787513706986,232088.994831611,NA,1.54450964927673,"SCE3","MICE-CS",9
"flexmix",5,0.253509383613283,57.9629804506111,229875.737532515,NA,1.55492496490479,"SCE3","MICE-CS",9
"GBMT",2,0.461060214603673,221.80576979532,20667.9623795759,NA,22.1194007396698,"SCE2","eCDF-Copula",9
"GBMT",3,0.371888260101212,144.380293867295,19109.0943707243,NA,185.385887861252,"SCE2","eCDF-Copula",9
"GBMT",4,0.386056370579884,108.652657734041,18473.0464401101,NA,142.686440229416,"SCE2","eCDF-Copula",9
"GBMT",5,0.266335792244381,105.439768393659,17954.2167144781,NA,190.041182041168,"SCE2","eCDF-Copula",9
"KML3D",2,0.290119926734462,277.289654218482,NA,NA,0.162974119186401,"SCE2","eCDF-Copula",9
"KML3D",3,0.264719573351875,199.875148498257,NA,NA,0.200460910797119,"SCE2","eCDF-Copula",9
"KML3D",4,0.230579389841307,154.531825051087,NA,NA,0.234354734420776,"SCE2","eCDF-Copula",9
"KML3D",5,0.166969665428865,126.969992966004,NA,NA,0.276860475540161,"SCE2","eCDF-Copula",9
"flexmix",2,0.467909075131863,227.630260080326,23034.221161903,NA,0.122163534164429,"SCE2","eCDF-Copula",9
"flexmix",3,0.291116986824155,167.824006637124,20948.0383932602,NA,0.448955535888672,"SCE2","eCDF-Copula",9
"flexmix",4,0.291116986824155,167.824006637124,20948.0383474797,NA,0.430112600326538,"SCE2","eCDF-Copula",9
"flexmix",5,0.239654910553271,136.06224737425,19970.5238978557,NA,0.348179578781128,"SCE2","eCDF-Copula",9
"LCMM",2,0.154681865753988,254.660595427246,24816.6076450691,NA,17.3742833137512,"SCE2","eCDF-Copula",9
"LCMM",3,0.183518529722847,261.201986253145,24828.5905741643,NA,25.9095907211304,"SCE2","eCDF-Copula",9
"LCMM",4,0.228970213184801,269.3025079749,24840.5735032892,NA,67.4968206882477,"SCE2","eCDF-Copula",9
"LCMM",5,0.310377554198554,182.854157609706,24810.2312672711,NA,131.245116472244,"SCE2","eCDF-Copula",9
"GBMT",2,0.87390899033235,129.313260209652,238084.191416023,NA,33.7064838409424,"SCE3","eCDF-Copula",9
"GBMT",3,0.554372214328554,98.6484800386862,228373.370516767,NA,77.7216477394104,"SCE3","eCDF-Copula",9
"GBMT",4,0.411062167073944,72.4343247255201,224724.604415314,NA,111.601134538651,"SCE3","eCDF-Copula",9
"GBMT",5,0.360212741052234,48.910578208287,220560.37133233,NA,163.519488334656,"SCE3","eCDF-Copula",9
"KML3D",2,0.26374515544119,104.828958506113,NA,NA,0.438938856124878,"SCE3","eCDF-Copula",9
"KML3D",3,0.191871323656598,78.2750215128748,NA,NA,0.512307167053223,"SCE3","eCDF-Copula",9
"KML3D",4,0.341783253036851,75.3312512931148,NA,NA,0.610146760940552,"SCE3","eCDF-Copula",9
"KML3D",5,0.183694207180337,65.2253672702758,NA,NA,0.694602012634277,"SCE3","eCDF-Copula",9
"flexmix",2,0.58418287787796,140.03180587317,248770.105011463,NA,0.463289976119995,"SCE3","eCDF-Copula",9
"flexmix",3,0.414375229107084,98.3291832401793,236723.993470042,NA,1.30664420127869,"SCE3","eCDF-Copula",9
"flexmix",4,0.295080888837349,72.2992353677186,234804.321895708,NA,1.45893716812134,"SCE3","eCDF-Copula",9
"flexmix",5,0.269885627737793,66.8670338566885,230721.659057925,NA,2.69822001457214,"SCE3","eCDF-Copula",9
"mixAK",2,0.376894810971467,225.563708627795,NA,26349.1283736217,26.934595823288,"SCE2","CC",9
"mixAK",3,0.301028571658298,134.846825217406,NA,26369.7877707388,35.8687615394592,"SCE2","CC",9
"mixAK",4,0.206917747182828,108.48636015934,NA,26448.9187987042,45.7663636207581,"SCE2","CC",9
"mixAK",5,0.159583781749516,96.7678952502458,NA,27242.9481180393,55.1511008739471,"SCE2","CC",9
"mixAK",2,0.931052306764594,95.8482550739528,NA,254566.562574757,185.487399578094,"SCE3","CC",9
"mixAK",3,0.811796840142427,62.4516236654302,NA,254681.402252429,257.406829595566,"SCE3","CC",9
"mixAK",4,0.298859800454234,38.8104425480539,NA,297946.539018682,332.042460680008,"SCE3","CC",9
"mixAK",5,0.492653961194572,52.9523666802634,NA,297865.705264046,408.038536787033,"SCE3","CC",9
"mixAK",2,0.311959048196149,231.617439109355,NA,27448.8687592166,25.550003528595,"SCE2","MICE-L",9
"mixAK",3,0.295454105455461,150.009602502839,NA,27427.9957590642,35.84153175354,"SCE2","MICE-L",9
"mixAK",4,0.232350900254712,124.482570398549,NA,27691.1062228831,44.2472043037415,"SCE2","MICE-L",9
"mixAK",5,0.201892963481474,90.175753258899,NA,28279.6873773447,53.9378576278687,"SCE2","MICE-L",9
"mixAK",2,0.696465193040549,147.074321497576,NA,NA,184.425863742828,"SCE3","MICE-L",9
"mixAK",3,0.692443834317778,78.117601681271,NA,NA,257.974104166031,"SCE3","MICE-L",9
"mixAK",4,0.312895811161956,55.635164439761,NA,NA,335.896155595779,"SCE3","MICE-L",9
"mixAK",5,0.389793371921741,43.8151134290323,NA,NA,408.527769088745,"SCE3","MICE-L",9
"mixAK",2,0.408121936585498,416.99594794236,NA,19559.6477115637,23.4403164386749,"SCE2","LME-F",9
"mixAK",3,0.304358879903167,256.187382720063,NA,19524.6483510008,30.1903331279755,"SCE2","LME-F",9
"mixAK",4,0.256102876769181,339.314249091141,NA,19464.9660640979,37.9552972316742,"SCE2","LME-F",9
"mixAK",5,0.222424803608232,336.476131937163,NA,19488.4401270663,46.0378158092499,"SCE2","LME-F",9
"mixAK",2,0.238200082461296,135.778767053018,NA,NA,183.254724264145,"SCE3","LME-F",9
"mixAK",3,0.274083979996519,96.547721657453,NA,NA,257.778036117554,"SCE3","LME-F",9
"mixAK",4,0.11985015571002,55.6362410472118,NA,NA,332.632755756378,"SCE3","LME-F",9
"mixAK",5,0.193911747418157,72.7424937168913,NA,NA,403.219120025635,"SCE3","LME-F",9
"mixAK",2,0.382860864275792,248.005307208611,NA,25840.1395294183,23.047815322876,"SCE2","LME-S",9
"mixAK",3,0.297507613389004,169.437336328235,NA,25815.6433254827,30.9488389492035,"SCE2","LME-S",9
"mixAK",4,0.23252831801667,142.054972941574,NA,27067.2406822364,37.766330242157,"SCE2","LME-S",9
"mixAK",5,0.269147571655758,119.083466534517,NA,25862.6660670914,45.3171150684357,"SCE2","LME-S",9
"mixAK",2,0.370553359683794,230.829778590891,NA,26644.8481367996,22.8957130908966,"SCE2","MICE-CS",9
"mixAK",3,0.324693779004253,153.377359512272,NA,26613.5480147817,29.8666732311249,"SCE2","MICE-CS",9
"mixAK",4,0.264634925280644,117.054182088635,NA,27612.8465419384,37.9434003829956,"SCE2","MICE-CS",9
"mixAK",5,0.25930265465159,94.1249877948837,NA,27933.0283575644,44.9088430404663,"SCE2","MICE-CS",9
"mixAK",2,0.376700376315224,239.180025217534,NA,26524.7180135092,23.0209403038025,"SCE2","eCDF-Copula",9
"mixAK",3,0.307793193117096,156.462735174267,NA,26493.7649926307,29.8833475112915,"SCE2","eCDF-Copula",9
"mixAK",4,0.312892606612755,70.6132103704014,NA,28389.667402854,37.3869400024414,"SCE2","eCDF-Copula",9
"mixAK",5,0.202139746599523,109.851394248474,NA,27580.9322086577,45.4833920001984,"SCE2","eCDF-Copula",9
"mixAK",2,0.836816109840139,129.196517245616,NA,NA,183.633770465851,"SCE3","eCDF-Copula",9
"mixAK",3,0.577750813313014,97.5701414382738,NA,NA,258.536020994186,"SCE3","eCDF-Copula",9
"mixAK",4,0.278725284266619,58.3342839211852,NA,NA,333.604865550995,"SCE3","eCDF-Copula",9
"mixAK",5,0.464902286611575,69.8394393631917,NA,NA,406.315826654434,"SCE3","eCDF-Copula",9
"GBMT",2,0.495837279817284,145.375798879356,22211.0745670145,NA,51.9439077377319,"SCE2","CC",10
"GBMT",3,0.1977007555131,136.666818734832,20393.8775908151,NA,100.961911439896,"SCE2","CC",10
"GBMT",4,0.318079633962031,104.816061170624,19686.2465285817,NA,191.400627851486,"SCE2","CC",10
"GBMT",5,0.256981838021169,85.8593258196118,19332.9815690296,NA,489.689874887467,"SCE2","CC",10
"KML3D",2,0.0948804705287123,221.511948704503,NA,NA,0.363480091094971,"SCE2","CC",10
"KML3D",3,0.113446338250055,170.205165520844,NA,NA,0.34554123878479,"SCE2","CC",10
"KML3D",4,0.107135659463917,137.028950703218,NA,NA,0.392421245574951,"SCE2","CC",10
"KML3D",5,0.0967049364002177,114.339777531514,NA,NA,0.684437990188599,"SCE2","CC",10
"flexmix",2,0.346564672633066,165.935733540173,24391.2505131029,NA,0.255606889724731,"SCE2","CC",10
"flexmix",3,0.18108006026867,146.08574541428,21914.440019603,NA,0.964693069458008,"SCE2","CC",10
"flexmix",4,0.21135915365275,108.520727490356,21340.8755775845,NA,1.17076373100281,"SCE2","CC",10
"flexmix",5,0.139333598130444,98.7799116251075,21002.6993295288,NA,2.08780884742737,"SCE2","CC",10
"LCMM",2,0.0474651311914149,199.489359114188,26136.3221856344,NA,22.5358653068543,"SCE2","CC",10
"LCMM",3,0.0566012741308091,203.758862336175,26148.3051147288,NA,73.6430220603943,"SCE2","CC",10
"LCMM",4,0.0590109604955867,206.280625118947,26160.2880438229,NA,101.277240753174,"SCE2","CC",10
"LCMM",5,0.0566012741308091,203.758862336175,26172.2709729171,NA,259.151707410812,"SCE2","CC",10
"GBMT",2,0.8927570336934,87.6936206359933,242196.113980664,NA,37.8118965625763,"SCE3","CC",10
"GBMT",3,0.712831232192777,68.9204161171277,233690.720572598,NA,77.1362104415894,"SCE3","CC",10
"GBMT",4,0.475709730854512,48.418861170131,227705.983598655,NA,153.998586654663,"SCE3","CC",10
"GBMT",5,0.586608096661131,37.3303631618581,230042.989119275,NA,178.481200218201,"SCE3","CC",10
"KML3D",2,0.340857527166793,98.91032639058,NA,NA,0.51649284362793,"SCE3","CC",10
"KML3D",3,0.338617856482637,77.6080349327793,NA,NA,0.643867492675781,"SCE3","CC",10
"KML3D",4,0.158774063869352,61.790134549389,NA,NA,0.796101093292236,"SCE3","CC",10
"KML3D",5,0.161776035731343,59.1562262814223,NA,NA,0.962484836578369,"SCE3","CC",10
"flexmix",2,0.474794357200268,76.853674942383,265700.086742075,NA,0.559792757034302,"SCE3","CC",10
"flexmix",3,0.490419405754467,59.3998236438328,252934.245453881,NA,1.7246208190918,"SCE3","CC",10
"flexmix",4,0.423121936364878,56.6424909970088,247767.295296338,NA,1.26358771324158,"SCE3","CC",10
"flexmix",5,0.372408084032065,50.3358234124064,245056.559478237,NA,2.96113085746765,"SCE3","CC",10
"GBMT",2,0.671595450005967,263.848744206079,16570.732504455,NA,97.5859098434448,"SCE2","LME-F",10
"GBMT",3,0.466932728353549,334.044363632263,13245.1796440665,NA,134.780188083649,"SCE2","LME-F",10
"GBMT",4,0.416399772762049,263.335575680544,10121.701450812,NA,178.66841673851,"SCE2","LME-F",10
"GBMT",5,0.334274318931399,315.139281125541,8202.21805954758,NA,251.966722011566,"SCE2","LME-F",10
"KML3D",2,0.370684276206323,546.634416553288,NA,NA,0.228186845779419,"SCE2","LME-F",10
"KML3D",3,0.233369207228392,516.29032892206,NA,NA,0.276584148406982,"SCE2","LME-F",10
"KML3D",4,0.255816940675589,489.518747801807,NA,NA,0.351071357727051,"SCE2","LME-F",10
"KML3D",5,0.315576380881083,442.633907981941,NA,NA,0.423165798187256,"SCE2","LME-F",10
"flexmix",2,0.421058304590077,383.723629614278,19772.9522932121,NA,0.772628784179688,"SCE2","LME-F",10
"flexmix",3,0.341347195039438,408.252741990538,14705.1224756978,NA,0.22417688369751,"SCE2","LME-F",10
"flexmix",4,0.326903920637345,439.539009138957,12007.3052980368,NA,0.621948719024658,"SCE2","LME-F",10
"flexmix",5,0.329562306458109,438.716194096491,12007.3005681308,NA,0.292873382568359,"SCE2","LME-F",10
"LCMM",2,0.146895578943854,425.957046983825,13697.7130680376,NA,13.9831070899963,"SCE2","LME-F",10
"LCMM",3,0.205625437448346,464.926477414379,13709.6959971362,NA,41.9099545478821,"SCE2","LME-F",10
"LCMM",4,0.243612745375906,482.017286489925,13721.6789262265,NA,58.4860444068909,"SCE2","LME-F",10
"LCMM",5,0.425023255773051,446.442630522289,13671.3791910809,NA,146.505585432053,"SCE2","LME-F",10
"GBMT",2,0.461051412858642,183.46098412326,287074.700849654,NA,50.6505832672119,"SCE3","LME-F",10
"GBMT",3,0.328163462759979,131.994131563892,272165.578519368,NA,96.8883988857269,"SCE3","LME-F",10
"GBMT",4,0.253308481855877,83.3352530307405,267582.208533253,NA,183.393099546433,"SCE3","LME-F",10
"GBMT",5,0.162109042205412,47.225313657215,262579.433767472,NA,174.63205742836,"SCE3","LME-F",10
"KML3D",2,0.0442829662203943,64.1887236126425,NA,NA,0.420510768890381,"SCE3","LME-F",10
"KML3D",3,0.160350970673065,76.7577268854,NA,NA,0.541703462600708,"SCE3","LME-F",10
"KML3D",4,0.0720226286688763,44.3643579831406,NA,NA,0.657734870910645,"SCE3","LME-F",10
"KML3D",5,0.153967315806764,64.9794957287778,NA,NA,0.769944667816162,"SCE3","LME-F",10
"flexmix",2,0.334775451629242,149.132330663029,291211.75621576,NA,0.508579730987549,"SCE3","LME-F",10
"flexmix",3,0.265083713177256,125.532760323507,280904.400944166,NA,1.1535017490387,"SCE3","LME-F",10
"flexmix",4,0.196067860602136,87.4802839207237,276939.075511757,NA,1.9457471370697,"SCE3","LME-F",10
"flexmix",5,0.176769748262592,79.2998829123479,276365.406630031,NA,0.984076261520386,"SCE3","LME-F",10
"GBMT",2,0.440826400317938,211.371230157612,21160.2993564912,NA,48.2993533611298,"SCE2","LME-S",10
"GBMT",3,0.255258404810357,163.603131490135,19359.1657128613,NA,316.670893669128,"SCE2","LME-S",10
"GBMT",4,0.293626231143814,125.461625846759,18385.1993939046,NA,213.487190723419,"SCE2","LME-S",10
"GBMT",5,0.256565590867166,126.373428959646,17866.0443964668,NA,304.319999933243,"SCE2","LME-S",10
"KML3D",2,0.170810233927323,276.808145475235,NA,NA,0.215583324432373,"SCE2","LME-S",10
"KML3D",3,0.319229702942805,215.255745864665,NA,NA,0.284688234329224,"SCE2","LME-S",10
"KML3D",4,0.213965838819729,175.794084662141,NA,NA,0.377751111984253,"SCE2","LME-S",10
"KML3D",5,0.221189644265399,144.646065494579,NA,NA,0.438610792160034,"SCE2","LME-S",10
"flexmix",2,0.474796864400392,229.006842888151,23434.2986741746,NA,0.146769762039185,"SCE2","LME-S",10
"flexmix",3,0.474796864400392,229.006842888151,23434.298328356,NA,0.160843133926392,"SCE2","LME-S",10
"flexmix",4,0.244561416327129,154.256035000582,19807.5730430464,NA,1.14096593856812,"SCE2","LME-S",10
"flexmix",5,0.183976103235652,135.932492026629,19334.720184572,NA,0.495555877685547,"SCE2","LME-S",10
"LCMM",2,0.0334115758693922,199.831153696884,23751.4658789728,NA,16.0455632209778,"SCE2","LME-S",10
"LCMM",3,0.0371756513781801,203.132892761425,23763.4488080651,NA,40.6452567577362,"SCE2","LME-S",10
"LCMM",4,0.0665416125953336,227.859429722813,23775.431737159,NA,106.886072635651,"SCE2","LME-S",10
"LCMM",5,0.063981127825449,226.047873168989,23787.4146662533,NA,790.217348337174,"SCE2","LME-S",10
"GBMT",2,0.773834075038894,134.961048194419,242310.06590541,NA,52.4342241287232,"SCE3","LME-S",10
"GBMT",3,0.434012950948991,97.8224453935954,230157.188714808,NA,112.475139141083,"SCE3","LME-S",10
"GBMT",4,0.326080476900149,69.2599904699204,226753.790076206,NA,201.344651222229,"SCE3","LME-S",10
"GBMT",5,0.309506793396993,57.4549362466023,223862.883213611,NA,160.52218413353,"SCE3","LME-S",10
"KML3D",2,0.0496737806168769,73.8557855516171,NA,NA,0.501612663269043,"SCE3","LME-S",10
"KML3D",3,0.22157298864024,77.0643145853341,NA,NA,0.628163814544678,"SCE3","LME-S",10
"KML3D",4,0.28209682087034,67.3520260348675,NA,NA,0.765071392059326,"SCE3","LME-S",10
"KML3D",5,0.284675395780516,58.8063119572237,NA,NA,0.81366491317749,"SCE3","LME-S",10
"flexmix",2,0.447515465448376,136.834426312966,250316.288564192,NA,0.482261419296265,"SCE3","LME-S",10
"flexmix",3,0.367095098422127,95.4729776494176,238462.648235696,NA,1.43001890182495,"SCE3","LME-S",10
"flexmix",4,0.26593051424285,78.6270613492852,234669.129735207,NA,1.53615283966064,"SCE3","LME-S",10
"flexmix",5,0.250008444492948,62.2814637821416,232645.246718523,NA,2.56176567077637,"SCE3","LME-S",10
"GBMT",2,0.427609409209958,184.164481533564,23062.901639863,NA,37.8726634979248,"SCE2","MICE-L",10
"GBMT",3,0.272156562321835,127.837503981562,21585.2002942515,NA,103.663146257401,"SCE2","MICE-L",10
"GBMT",4,0.230238441082988,103.774158352624,21018.4353310047,NA,182.448040246964,"SCE2","MICE-L",10
"GBMT",5,0.211856388176297,83.1554675539471,20566.4395078047,NA,430.549994707108,"SCE2","MICE-L",10
"KML3D",2,0.23856109189098,220.002957882665,NA,NA,0.222311973571777,"SCE2","MICE-L",10
"KML3D",3,0.269407425947174,164.380123756213,NA,NA,0.287984132766724,"SCE2","MICE-L",10
"KML3D",4,0.202655986973121,127.043982001937,NA,NA,0.367254734039307,"SCE2","MICE-L",10
"KML3D",5,0.167123343311916,104.261646217352,NA,NA,0.609796762466431,"SCE2","MICE-L",10
"flexmix",2,0.447542533081285,190.936819889742,24640.5956979291,NA,0.152841329574585,"SCE2","MICE-L",10
"flexmix",3,0.25322272078504,131.692498971062,22705.3564255351,NA,0.37515139579773,"SCE2","MICE-L",10
"flexmix",4,0.224164478253942,118.995645701383,21966.7671534846,NA,0.598333835601807,"SCE2","MICE-L",10
"flexmix",5,0.177740884160787,91.6459001955385,21448.140123497,NA,1.1566321849823,"SCE2","MICE-L",10
"LCMM",2,0.0496737806168769,172.503352239897,25736.9026575254,NA,11.0395638942719,"SCE2","MICE-L",10
"LCMM",3,0.0566012741308091,175.620265945779,25748.8855866189,NA,31.8000416755676,"SCE2","MICE-L",10
"LCMM",4,0.0800981201972416,187.529272246148,25760.8685157137,NA,52.6054792404175,"SCE2","MICE-L",10
"LCMM",5,0.0888353534593089,190.964366417742,25772.8514448073,NA,202.746656179428,"SCE2","MICE-L",10
"GBMT",2,0.864560586793822,118.558529759736,232463.109275526,NA,47.9156556129456,"SCE3","MICE-L",10
"GBMT",3,0.585866469272485,93.6857476958663,223090.054101434,NA,140.176081418991,"SCE3","MICE-L",10
"GBMT",4,0.414231391055135,62.5219912855254,220191.823252201,NA,172.270941972733,"SCE3","MICE-L",10
"GBMT",5,0.385087842707182,51.5244871967687,217452.498929912,NA,232.731807947159,"SCE3","MICE-L",10
"KML3D",2,0.21949332744804,101.128687057554,NA,NA,0.502752065658569,"SCE3","MICE-L",10
"KML3D",3,0.270804941310942,79.0468131764068,NA,NA,0.604156017303467,"SCE3","MICE-L",10
"KML3D",4,0.298640263366288,69.6804556269811,NA,NA,0.751521587371826,"SCE3","MICE-L",10
"KML3D",5,0.223682563800231,62.628497603794,NA,NA,0.863986253738403,"SCE3","MICE-L",10
"flexmix",2,0.591880827208598,135.978820759796,243593.550572853,NA,0.321049690246582,"SCE3","MICE-L",10
"flexmix",3,0.404122305809281,85.9468582139108,232031.454600644,NA,1.36022353172302,"SCE3","MICE-L",10
"flexmix",4,0.328259635375246,71.602293784061,227160.263094314,NA,1.55748677253723,"SCE3","MICE-L",10
"flexmix",5,0.282809969626156,58.8788481906168,224194.791268572,NA,3.79277014732361,"SCE3","MICE-L",10
"mixAK",2,0.228990153423403,193.475365405793,NA,26744.8180237658,26.9044938087463,"SCE2","CC",10
"mixAK",3,0.231456064531676,98.6533930588946,NA,28808.1773732326,35.6539545059204,"SCE2","CC",10
"mixAK",4,0.16365309417178,96.1172988808997,NA,28052.7833967093,45.6900939941406,"SCE2","CC",10
"mixAK",5,0.174719664483277,97.4339235450381,NA,27450.714036641,55.0665500164032,"SCE2","CC",10
"mixAK",2,0.846016546467594,90.6865055980414,NA,NA,219.031015396118,"SCE3","CC",10
"mixAK",3,0.708068172770494,61.8461861317759,NA,NA,309.571432352066,"SCE3","CC",10
